batting_team_Chennai Super Kings,batting_team_Delhi Capitals,batting_team_Kolkata Knight Riders,batting_team_Mumbai Indians,batting_team_Punjab Kings,batting_team_Rajasthan Royals,batting_team_Royal Challengers Bangalore,batting_team_Sunrisers Hyderabad,bowling_team_Chennai Super Kings,bowling_team_Delhi Capitals,bowling_team_Kolkata Knight Riders,bowling_team_Mumbai Indians,bowling_team_Punjab Kings,bowling_team_Rajasthan Royals,bowling_team_Royal Challengers Bangalore,bowling_team_Sunrisers Hyderabad,ball,score,wickets,momentum_score,momentum_wicket,target
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.4,114,3,31,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.5,115,3,31,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.6,116,3,30,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.1,122,3,35,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.2,128,3,40,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.3,128,3,34,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.4,134,3,38,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.5,134,3,34,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.6,135,3,34,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.1,135,3,34,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.2,139,3,38,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.3,140,3,38,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.4,142,3,39,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.5,142,3,38,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.6,143,3,38,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.1,143,3,38,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.2,144,3,38,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.3,150,3,44,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.4,150,3,44,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.5,156,3,49,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.6,156,3,48,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.1,160,3,52,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.2,164,3,56,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.3,165,3,56,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.4,166,3,57,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.5,166,3,56,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.6,167,3,57,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.1,168,3,57,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.2,169,3,57,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.3,170,3,57,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.4,171,3,57,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.5,172,3,57,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.6,173,3,57,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.7,173,3,51,0,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.1,173,4,45,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.2,173,4,45,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.3,174,4,40,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.4,175,4,41,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.5,176,4,41,1,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.6,176,5,41,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.1,182,5,43,2,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.2,182,6,42,3,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.3,182,7,40,4,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.4,182,7,40,4,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.5,183,7,40,4,203
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.6,185,7,42,4,203
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.1,53,0,53,0,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.2,53,1,53,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.3,54,1,54,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.4,55,1,51,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.5,55,1,50,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.6,55,1,50,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.1,55,1,50,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.2,57,1,48,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.3,57,2,47,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.4,58,2,42,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.5,59,2,43,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.6,63,2,46,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.1,63,2,45,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.2,63,3,41,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.3,63,3,41,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.4,63,3,40,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.5,63,3,34,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.6,65,3,35,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.1,65,3,34,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.2,66,3,34,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.3,66,3,33,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.4,67,3,33,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.5,67,3,33,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.6,67,3,31,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.1,68,3,32,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.2,69,3,27,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.3,69,3,23,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.4,73,3,23,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.5,74,3,22,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.6,74,3,21,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.7,78,3,25,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.1,78,4,25,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.2,79,4,25,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.3,79,4,24,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.4,79,4,24,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.5,85,4,30,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.6,85,4,30,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.1,86,4,29,3,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.2,87,4,30,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.3,88,4,30,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.4,88,4,29,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.5,88,4,25,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.6,90,4,27,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.7,91,4,28,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.8,92,4,29,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.9,96,4,33,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.1,98,4,35,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.2,98,4,33,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.3,98,5,33,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.4,99,5,33,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.5,99,5,33,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.6,99,5,32,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.1,99,5,32,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.2,100,5,33,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.3,104,5,36,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.4,104,5,35,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.5,105,5,36,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.6,109,5,36,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14.1,109,5,35,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14.2,110,5,36,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14.3,110,5,32,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14.4,114,5,36,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14.5,118,5,39,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14.6,122,5,43,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.1,123,5,44,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.2,123,6,38,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.3,124,6,39,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.4,124,6,38,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.5,125,6,38,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.6,129,6,41,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.7,130,6,42,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.1,136,6,48,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.2,137,6,47,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.3,139,6,48,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.4,143,6,51,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.5,144,6,48,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.6,145,6,47,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.1,146,6,48,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.2,147,6,49,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.3,148,6,49,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.4,152,6,53,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.5,152,6,53,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.6,158,6,59,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.1,159,6,59,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.2,160,6,56,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.3,161,6,57,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.4,167,6,62,1,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.5,167,7,58,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.6,167,7,58,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.1,171,7,61,2,176
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.2,177,7,67,2,176
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1,35,3,34,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2,35,3,30,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.3,36,3,27,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.4,36,3,27,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,36,3,27,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6,40,3,31,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.1,40,3,30,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2,41,3,30,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,42,3,31,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,42,3,31,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,42,3,31,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,43,3,32,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,45,3,33,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,45,4,29,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,46,4,28,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,46,4,26,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,46,4,26,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,47,4,25,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,48,4,26,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,49,4,27,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,50,4,24,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.4,50,4,18,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,51,4,19,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.6,53,4,19,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.1,54,4,20,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.2,54,4,20,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.3,55,4,21,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.4,56,4,21,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,57,4,22,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.6,58,4,23,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.7,59,4,24,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.8,60,4,25,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.9,60,5,24,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.1,61,5,25,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.2,62,5,26,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.3,62,5,22,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.4,63,5,23,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.5,63,5,22,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.6,64,5,22,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.1,65,5,23,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.2,65,5,23,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.3,66,5,23,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.4,66,6,21,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.5,66,6,21,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.6,66,6,20,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.1,67,6,21,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.2,67,6,21,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.3,68,6,21,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.4,69,6,21,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.5,69,6,20,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.6,70,6,20,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.1,71,6,21,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.2,72,6,21,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,74,6,21,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.4,78,6,24,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.5,78,6,24,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.6,79,6,24,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.7,80,6,24,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.8,80,6,23,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.1,81,6,23,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.2,82,6,23,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.3,86,6,26,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.4,87,6,27,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.5,87,6,26,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.6,88,6,26,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.1,89,6,27,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.2,90,6,27,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.3,96,6,33,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.4,97,6,33,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.5,99,6,34,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,99,7,34,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.1,100,7,34,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.2,100,7,34,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.3,101,7,35,1,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.4,101,8,35,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,102,8,35,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.6,103,8,36,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.7,103,8,35,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.1,103,8,34,2,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.2,103,9,34,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,109,9,39,3,156
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.4,109,10,38,4,156
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1,44,0,44,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2,44,0,44,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.3,50,0,46,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.4,50,0,46,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.5,54,0,50,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.6,60,0,56,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.1,60,0,56,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.2,60,0,56,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.3,61,0,56,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.4,61,0,55,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.5,65,0,58,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.6,67,0,59,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.1,67,0,59,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.2,68,0,60,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.3,72,0,60,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.4,73,0,61,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.5,74,0,58,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.6,74,0,56,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.1,75,0,56,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.2,75,0,50,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.3,76,0,50,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.4,76,0,44,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.5,76,0,42,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.6,78,0,44,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.1,78,1,44,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.2,78,1,43,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.3,78,1,43,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.4,78,1,43,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.5,78,1,42,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.6,79,1,39,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.1,80,1,36,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.2,86,1,42,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.3,87,1,37,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.4,87,1,37,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.5,87,1,33,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.6,88,1,28,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.7,88,1,28,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.8,89,1,29,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.1,91,1,30,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.2,93,1,32,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.3,93,2,28,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.4,94,2,27,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.5,96,2,29,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.6,100,2,32,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.1,104,2,32,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.2,108,2,35,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.3,110,2,36,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.4,111,2,37,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.5,112,2,37,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.6,114,2,39,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.1,115,2,39,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.2,116,2,40,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.3,117,2,41,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.4,119,2,41,2,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.5,120,2,42,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.6,120,2,42,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.1,122,2,44,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.2,124,2,46,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.3,126,2,48,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.4,127,2,48,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.5,131,2,51,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.6,132,2,46,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.1,133,2,46,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.2,134,2,47,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.3,135,2,48,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.4,135,2,47,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.5,135,2,47,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.6,137,2,48,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.7,137,2,46,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.1,141,2,48,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.2,142,2,49,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.3,146,2,52,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.4,147,2,51,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.5,148,2,48,0,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.6,148,3,44,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.1,149,3,41,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.2,150,3,40,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.3,150,3,39,1,161
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.4,150,3,38,1,161
